id,phase_code,phase_label,cargo_code,cargo_label,trigger_code,trigger_label,context_code,context_label,text,eusotrip_coverage,eusotrip_evidence,uber_freight,cloudtrucks,severity,gap_note
S-11-07-10-D,11,In-transit telemetry,07,Hazmat class-8 corrosive,10,HOS violation risk,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-8 corrosive · HOS violation risk · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-8 corrosive load while hos violation risk unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-01-A,11,In-transit telemetry,08,Hazmat class-7 radioactive,01,Happy path,A,Direct shipper→driver,[In-transit telemetry] · Hazmat class-7 radioactive · Happy path · Direct shipper→driver: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while happy path unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-01-B,11,In-transit telemetry,08,Hazmat class-7 radioactive,01,Happy path,B,Broker-routed,[In-transit telemetry] · Hazmat class-7 radioactive · Happy path · Broker-routed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while happy path unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-01-C,11,In-transit telemetry,08,Hazmat class-7 radioactive,01,Happy path,C,Catalyst-managed,[In-transit telemetry] · Hazmat class-7 radioactive · Happy path · Catalyst-managed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while happy path unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-01-D,11,In-transit telemetry,08,Hazmat class-7 radioactive,01,Happy path,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-7 radioactive · Happy path · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while happy path unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-02-A,11,In-transit telemetry,08,Hazmat class-7 radioactive,02,Weather delay,A,Direct shipper→driver,[In-transit telemetry] · Hazmat class-7 radioactive · Weather delay · Direct shipper→driver: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while weather delay unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-02-B,11,In-transit telemetry,08,Hazmat class-7 radioactive,02,Weather delay,B,Broker-routed,[In-transit telemetry] · Hazmat class-7 radioactive · Weather delay · Broker-routed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while weather delay unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-02-C,11,In-transit telemetry,08,Hazmat class-7 radioactive,02,Weather delay,C,Catalyst-managed,[In-transit telemetry] · Hazmat class-7 radioactive · Weather delay · Catalyst-managed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while weather delay unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-02-D,11,In-transit telemetry,08,Hazmat class-7 radioactive,02,Weather delay,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-7 radioactive · Weather delay · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while weather delay unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-03-A,11,In-transit telemetry,08,Hazmat class-7 radioactive,03,Mechanical breakdown,A,Direct shipper→driver,[In-transit telemetry] · Hazmat class-7 radioactive · Mechanical breakdown · Direct shipper→driver: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while mechanical breakdown unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-03-B,11,In-transit telemetry,08,Hazmat class-7 radioactive,03,Mechanical breakdown,B,Broker-routed,[In-transit telemetry] · Hazmat class-7 radioactive · Mechanical breakdown · Broker-routed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while mechanical breakdown unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-03-C,11,In-transit telemetry,08,Hazmat class-7 radioactive,03,Mechanical breakdown,C,Catalyst-managed,[In-transit telemetry] · Hazmat class-7 radioactive · Mechanical breakdown · Catalyst-managed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while mechanical breakdown unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-03-D,11,In-transit telemetry,08,Hazmat class-7 radioactive,03,Mechanical breakdown,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-7 radioactive · Mechanical breakdown · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while mechanical breakdown unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-04-A,11,In-transit telemetry,08,Hazmat class-7 radioactive,04,Traffic / road closure,A,Direct shipper→driver,[In-transit telemetry] · Hazmat class-7 radioactive · Traffic / road closure · Direct shipper→driver: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while traffic / road closure unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-04-B,11,In-transit telemetry,08,Hazmat class-7 radioactive,04,Traffic / road closure,B,Broker-routed,[In-transit telemetry] · Hazmat class-7 radioactive · Traffic / road closure · Broker-routed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while traffic / road closure unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-04-C,11,In-transit telemetry,08,Hazmat class-7 radioactive,04,Traffic / road closure,C,Catalyst-managed,[In-transit telemetry] · Hazmat class-7 radioactive · Traffic / road closure · Catalyst-managed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while traffic / road closure unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-04-D,11,In-transit telemetry,08,Hazmat class-7 radioactive,04,Traffic / road closure,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-7 radioactive · Traffic / road closure · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while traffic / road closure unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-05-A,11,In-transit telemetry,08,Hazmat class-7 radioactive,05,Accident / incident,A,Direct shipper→driver,[In-transit telemetry] · Hazmat class-7 radioactive · Accident / incident · Direct shipper→driver: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while accident / incident unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-05-B,11,In-transit telemetry,08,Hazmat class-7 radioactive,05,Accident / incident,B,Broker-routed,[In-transit telemetry] · Hazmat class-7 radioactive · Accident / incident · Broker-routed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while accident / incident unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-05-C,11,In-transit telemetry,08,Hazmat class-7 radioactive,05,Accident / incident,C,Catalyst-managed,[In-transit telemetry] · Hazmat class-7 radioactive · Accident / incident · Catalyst-managed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while accident / incident unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-05-D,11,In-transit telemetry,08,Hazmat class-7 radioactive,05,Accident / incident,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-7 radioactive · Accident / incident · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while accident / incident unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-06-A,11,In-transit telemetry,08,Hazmat class-7 radioactive,06,Customs hold,A,Direct shipper→driver,[In-transit telemetry] · Hazmat class-7 radioactive · Customs hold · Direct shipper→driver: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while customs hold unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-06-B,11,In-transit telemetry,08,Hazmat class-7 radioactive,06,Customs hold,B,Broker-routed,[In-transit telemetry] · Hazmat class-7 radioactive · Customs hold · Broker-routed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while customs hold unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-06-C,11,In-transit telemetry,08,Hazmat class-7 radioactive,06,Customs hold,C,Catalyst-managed,[In-transit telemetry] · Hazmat class-7 radioactive · Customs hold · Catalyst-managed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while customs hold unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-06-D,11,In-transit telemetry,08,Hazmat class-7 radioactive,06,Customs hold,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-7 radioactive · Customs hold · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while customs hold unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-07-A,11,In-transit telemetry,08,Hazmat class-7 radioactive,07,Missed appointment,A,Direct shipper→driver,[In-transit telemetry] · Hazmat class-7 radioactive · Missed appointment · Direct shipper→driver: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while missed appointment unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-07-B,11,In-transit telemetry,08,Hazmat class-7 radioactive,07,Missed appointment,B,Broker-routed,[In-transit telemetry] · Hazmat class-7 radioactive · Missed appointment · Broker-routed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while missed appointment unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-07-C,11,In-transit telemetry,08,Hazmat class-7 radioactive,07,Missed appointment,C,Catalyst-managed,[In-transit telemetry] · Hazmat class-7 radioactive · Missed appointment · Catalyst-managed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while missed appointment unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-07-D,11,In-transit telemetry,08,Hazmat class-7 radioactive,07,Missed appointment,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-7 radioactive · Missed appointment · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while missed appointment unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-08-A,11,In-transit telemetry,08,Hazmat class-7 radioactive,08,Document defect,A,Direct shipper→driver,[In-transit telemetry] · Hazmat class-7 radioactive · Document defect · Direct shipper→driver: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while document defect unfolds in a direct shipper→driver arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-08-B,11,In-transit telemetry,08,Hazmat class-7 radioactive,08,Document defect,B,Broker-routed,[In-transit telemetry] · Hazmat class-7 radioactive · Document defect · Broker-routed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while document defect unfolds in a broker-routed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-08-C,11,In-transit telemetry,08,Hazmat class-7 radioactive,08,Document defect,C,Catalyst-managed,[In-transit telemetry] · Hazmat class-7 radioactive · Document defect · Catalyst-managed: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while document defect unfolds in a catalyst-managed arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
S-11-08-08-D,11,In-transit telemetry,08,Hazmat class-7 radioactive,08,Document defect,D,Multi-stop / chain,[In-transit telemetry] · Hazmat class-7 radioactive · Document defect · Multi-stop / chain: a shipper and driver execute the in-transit telemetry step on a hazmat class-7 radioactive load while document defect unfolds in a multi-stop / chain arrangement.,PARTIAL,audit pending,?,?,P2,coverage_rules.json not yet hydrated
